customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,Region,ProfitabilityScore,CPI,CLV
7136-Rvdtz,Male,1,No,No,70,No,No Phone Service,Dsl,No,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,45.25,3264.45,Yes,UK,Europe,61.6,0.308,2534.0
2971-Sgafl,Female,0,No,No,13,Yes,Yes,Dsl,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,78.75,995.35,No,India,Asia,30.56,0.3056,1228.5
1480-Ivevr,Male,1,Yes,No,35,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer (Automatic),81.6,2815.25,No,Canada,North America,49.78,0.4978,3427.2
2905-Kfquv,Female,0,Yes,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),70.4,154.8,No,USA,North America,19.43,0.1943,168.96
4581-Sspwd,Female,0,No,No,3,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.8,246.3,Yes,Singapore,Asia,21.67,0.10835,181.92
3370-Hxoph,Female,0,No,No,3,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,76.1,257.6,No,UK,Europe,21.78,0.21780000000000002,273.96
9391-Yzejw,Female,0,No,No,62,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),94.0,5757.2,No,USA,North America,78.08,0.7807999999999999,6993.599999999999
9958-Mekuc,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),103.95,7517.7,No,Canada,North America,92.23,0.9223,8981.28
0281-Cntzx,Male,0,Yes,No,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),19.95,1234.8,No,India,Asia,44.31,0.44310000000000005,1508.2199999999998
6927-Wtfiv,Male,1,No,No,20,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),71.3,1389.2,Yes,UK,Europe,33.92,0.1696,1140.8
4118-Cevpf,Female,1,No,No,35,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),110.8,3836.3,No,Australia,Oceania,60.69,0.6069,4653.599999999999
3398-Zouaa,Male,1,Yes,No,21,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.1,1474.75,Yes,USA,North America,34.22,0.1711,1160.8799999999999
9114-Vepuf,Male,0,Yes,No,62,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,No,Electronic Check,96.1,6001.45,No,Australia,Oceania,79.45,0.7945,7149.839999999999
7876-Beutg,Female,0,No,No,15,Yes,Yes,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,48.8,720.1,No,USA,North America,23.15,0.23149999999999998,878.4
2338-Bqezt,Female,0,No,No,55,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),50.55,2832.75,No,USA,North America,53.11,0.5311,3336.2999999999997
9873-Mndkv,Female,0,No,No,11,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,44.65,472.25,No,Canada,North America,19.02,0.1902,589.38
0378-Nhqxu,Female,0,Yes,Yes,17,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,88.25,1460.65,Yes,Canada,North America,36.78,0.1839,1200.2
8241-Juiqo,Female,0,No,No,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.45,1336.35,No,Canada,North America,43.42,0.43420000000000003,1423.74
2194-Iiqof,Female,0,Yes,No,71,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),89.3,6388.65,No,Singapore,Asia,84.07,0.8406999999999999,7608.36
4512-Zuiyl,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),70.0,153.05,Yes,USA,North America,19.32,0.0966,112.0
9631-Rxvjm,Male,0,No,No,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.25,677.9,No,UK,Europe,26.65,0.26649999999999996,808.5
9584-Excdz,Female,0,No,No,17,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),70.5,1165.6,No,Australia,Oceania,31.28,0.3128,1438.2
7969-Aulmz,Female,0,No,No,21,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,97.35,2119.5,Yes,Canada,North America,43.58,0.21789999999999998,1635.48
5093-Feglu,Female,0,Yes,No,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.65,921.55,No,Canada,North America,34.26,0.34259999999999996,1108.26
2621-Udnlu,Female,0,Yes,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.85,72.0,No,Australia,Oceania,7.18,0.0718,75.06
7526-Ivlyu,Male,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.65,68.35,No,Australia,Oceania,6.87,0.0687,70.74
2428-Hyunx,Male,1,Yes,No,44,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.35,847.25,No,USA,North America,32.26,0.3226,1021.6800000000001
9214-Ekvxr,Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,44.0,44.0,No,Canada,North America,11.82,0.1182,52.8
3410-Mhhum,Female,0,Yes,Yes,44,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,94.4,4295.35,No,Australia,Oceania,63.13,0.6313,4984.320000000001
0568-Onfpc,Male,0,Yes,Yes,5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),25.9,135.0,Yes,Singapore,Asia,9.79,0.048949999999999994,103.60000000000001
0733-Vunuw,Male,0,No,No,24,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),55.65,1400.55,Yes,Singapore,Asia,32.23,0.16115,1068.48
4550-Evxny,Female,0,No,Yes,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.65,69.65,Yes,Canada,North America,18.39,0.09195,55.720000000000006
2122-Ywvya,Female,0,No,No,18,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.4,1380.4,No,Australia,Oceania,33.82,0.3382,1628.64
2968-Ssgaa,Female,0,No,No,10,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.6,1060.2,Yes,USA,North America,34.63,0.17315000000000003,804.8000000000001
2296-Dkzfp,Female,0,Yes,No,65,Yes,No,Dsl,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Transfer (Automatic),71.0,4386.2,No,USA,North America,69.2,0.6920000000000001,5538.0
4844-Jjwuy,Female,1,No,No,1,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.0,86.0,Yes,USA,North America,22.58,0.11289999999999999,68.8
6777-Tghtm,Female,0,No,No,53,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),106.95,5785.5,Yes,India,Asia,76.45,0.38225000000000003,4534.68
8909-Bolnl,Male,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,21.2,52.05,No,Canada,North America,7.2,0.07200000000000001,76.32
6603-Yrdcj,Male,0,Yes,No,33,Yes,No,Dsl,Yes,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,61.05,2018.4,No,USA,North America,40.73,0.4073,2417.58
3538-Wzphd,Male,0,No,No,3,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,29.6,79.45,Yes,Singapore,Asia,9.42,0.0471,71.04
3229-Uswar,Female,0,No,No,34,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),79.95,2727.3,No,Australia,Oceania,48.51,0.4851,3261.96
2138-Vfapz,Female,0,Yes,Yes,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.7,263.65,No,UK,Europe,13.67,0.1367,330.96
6131-Jlwzm,Female,0,No,No,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.3,275.4,No,UK,Europe,13.3,0.133,316.68
4785-Qrjhc,Male,1,Yes,No,46,No,No Phone Service,Dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),59.9,2816.65,Yes,USA,North America,50.42,0.2521,2204.32
0269-Xfesx,Male,0,Yes,Yes,23,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,24.35,538.5,No,UK,Europe,20.79,0.2079,672.0600000000001
1709-Ejdox,Female,0,Yes,Yes,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.75,948.9,No,UK,Europe,34.38,0.34380000000000005,1113.8999999999999
4316-Xcslj,Male,0,No,Yes,17,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,50.3,846.8,No,India,Asia,25.08,0.25079999999999997,1026.12
8610-Wfcjf,Female,0,Yes,Yes,49,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.6,4783.5,Yes,Singapore,Asia,67.9,0.3395,3747.52
9693-Xmuob,Male,1,Yes,No,59,No,No Phone Service,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,50.25,2997.45,No,Singapore,Asia,55.83,0.5583,3557.7
0383-Cldda,Female,0,No,No,69,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),85.35,5897.4,No,India,Asia,80.27,0.8027,7066.98
4905-Jefdw,Male,0,No,No,11,No,No Phone Service,Dsl,No,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,41.6,470.6,Yes,India,Asia,18.25,0.09125,366.08000000000004
2709-Uqgnp,Male,0,No,No,10,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,51.65,524.5,No,UK,Europe,20.42,0.20420000000000002,619.8
3549-Ztmnh,Male,0,Yes,Yes,12,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),24.0,269.65,No,Canada,North America,13.66,0.1366,345.59999999999997
7881-Inrlc,Male,0,No,No,45,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.85,4740.0,Yes,Australia,Oceania,66.85,0.33425,3630.6000000000004
8033-Atfas,Female,0,Yes,Yes,39,Yes,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Mailed Check,59.85,2341.5,No,Australia,Oceania,44.87,0.4487,2800.98
1635-Nzatj,Male,1,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),25.45,1789.65,No,UK,Europe,52.06,0.5206000000000001,2168.34
0562-Hkhml,Male,0,Yes,Yes,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),23.9,1626.4,No,Australia,Oceania,51.1,0.511,2036.2799999999997
8277-Rvrsv,Female,0,Yes,Yes,33,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),24.15,800.3,No,India,Asia,27.2,0.272,956.3399999999999
9943-Vszuv,Male,1,No,No,67,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,75.7,5060.85,No,Singapore,Asia,73.83,0.7383,6086.280000000001
0117-Lfrmw,Male,0,Yes,Yes,37,No,No Phone Service,Dsl,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),40.2,1448.8,Yes,Australia,Oceania,35.72,0.17859999999999998,1189.92
6172-Fecyy,Male,0,Yes,Yes,49,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,84.5,4254.85,Yes,UK,Europe,63.27,0.31635,3312.4
7054-Enngu,Female,0,Yes,No,9,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Mailed Check,50.85,466.6,No,Canada,North America,19.46,0.1946,549.1800000000001
1455-Hfbxa,Male,0,Yes,No,52,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card (Automatic),91.6,4627.8,No,UK,Europe,68.02,0.6801999999999999,5715.839999999999
9402-Cxwpl,Female,0,No,No,70,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,98.9,6838.6,No,USA,North America,87.5,0.875,8307.6
1628-Bizyp,Male,0,No,No,1,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,85.0,85.0,No,UK,Europe,22.32,0.2232,102.0
1965-Aktsx,Female,1,No,No,14,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,78.95,1101.85,Yes,India,Asia,31.53,0.15765,884.24
0082-Ldzue,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,44.3,44.3,No,Singapore,Asia,11.9,0.11900000000000001,53.16
4786-Uksnz,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.2,20.2,Yes,Singapore,Asia,5.73,0.028650000000000002,16.16
5343-Sgubi,Female,0,No,No,52,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Mailed Check,80.2,4297.6,No,Australia,Oceania,64.0,0.64,5004.4800000000005
0856-Naoes,Male,0,No,No,6,Yes,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,60.9,414.1,No,India,Asia,20.15,0.20149999999999998,438.47999999999996
1976-Azzpj,Male,0,Yes,No,7,No,No Phone Service,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,No,Mailed Check,34.2,256.6,No,USA,North America,13.42,0.13419999999999999,287.28000000000003
7248-Vzqlc,Female,1,No,No,47,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),85.2,3969.35,Yes,India,Asia,61.35,0.30675,3203.5200000000004
6156-Uzdlf,Female,0,No,No,26,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card (Automatic),87.15,2274.1,No,UK,Europe,44.32,0.4432,2719.08
3099-Oonvs,Male,0,Yes,Yes,25,Yes,No,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,No,Electronic Check,54.3,1296.8,No,India,Asia,32.09,0.3209,1629.0
9500-Wbgrp,Male,0,No,No,69,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.1,1268.85,No,India,Asia,47.54,0.4754,1581.48
5183-Klyem,Female,0,No,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),112.75,8192.6,No,USA,North America,96.78,0.9678,9741.6
5144-Pqcdz,Male,0,No,No,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.95,59.25,No,UK,Europe,7.47,0.0747,95.75999999999999
8514-Vzheb,Male,0,Yes,Yes,59,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.5,1147.85,No,Canada,North America,41.67,0.4167,1380.6
6625-Iuttt,Male,0,No,No,67,Yes,No,Dsl,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Transfer (Automatic),65.55,4361.55,No,Canada,North America,68.85,0.6884999999999999,5270.219999999999
9355-Nppfs,Female,1,No,No,26,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,78.8,2006.1,No,Singapore,Asia,41.28,0.4128,2458.5599999999995
0068-Figtf,Female,0,No,No,27,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,78.2,2078.95,No,Australia,Oceania,41.94,0.4194,2533.68
5965-Ggprw,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),105.25,7609.75,No,India,Asia,92.88,0.9288,9093.6
8035-Pwsev,Female,0,No,No,6,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,89.25,487.05,No,Singapore,Asia,27.56,0.2756,642.6
2236-Hilpa,Male,0,Yes,Yes,62,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.65,1218.45,No,USA,North America,43.87,0.4387,1536.36
1840-Biuog,Male,0,No,No,20,Yes,Yes,Dsl,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,68.7,1416.2,No,Canada,North America,33.36,0.3336,1648.8
1356-Mkysk,Male,0,No,No,6,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),78.65,483.3,No,India,Asia,24.87,0.2487,566.28
6080-Lnesi,Male,0,No,No,51,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.75,1234.6,No,USA,North America,38.85,0.3885,1514.7
1830-Ipxvj,Female,0,Yes,Yes,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.75,1311.6,No,Australia,Oceania,43.41,0.4341,1445.7
5828-Dwpil,Male,1,Yes,No,62,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,89.1,5618.3,No,USA,North America,76.36,0.7636,6629.04
8398-Tbiyd,Female,0,No,No,72,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),84.7,6185.15,No,India,Asia,82.76,0.8276,7318.080000000001
0011-Igkff,Male,1,Yes,No,13,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.0,1237.85,Yes,Australia,Oceania,36.26,0.1813,1019.2
4192-Gorjt,Male,0,Yes,No,5,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.45,498.1,Yes,USA,North America,28.36,0.1418,377.8
6496-Slwhq,Male,1,No,No,3,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,105.0,294.45,Yes,Australia,Oceania,29.21,0.14605,252.0
9912-Gvseq,Female,1,Yes,No,26,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,93.85,2381.55,Yes,India,Asia,46.38,0.23190000000000002,1952.08
2931-Fsohn,Male,1,No,No,13,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,59.9,788.35,No,India,Asia,25.08,0.25079999999999997,934.4399999999998
9418-Rukph,Female,0,Yes,Yes,38,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.95,756.4,No,Australia,Oceania,28.76,0.2876,909.72
5383-Mmtwc,Female,1,Yes,No,8,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.0,613.4,Yes,UK,Europe,27.78,0.1389,537.6
9971-Zwpbf,Male,1,Yes,Yes,34,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,108.9,3625.2,No,Singapore,Asia,58.92,0.5892000000000001,4443.12
4712-Auqzo,Male,0,No,No,18,No,No Phone Service,Dsl,Yes,No,Yes,No,No,No,Month-To-Month,No,Mailed Check,33.6,550.35,No,USA,North America,20.39,0.2039,725.7600000000001
9711-Fjtbx,Male,0,Yes,Yes,56,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,85.85,4793.8,No,USA,North America,69.36,0.6936,5769.119999999999
2908-Ztpnf,Female,0,No,No,36,No,No Phone Service,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),34.85,1267.2,No,UK,Europe,33.18,0.3318,1505.5200000000002
7240-Etptr,Female,0,Yes,No,9,No,No Phone Service,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,48.75,442.2,Yes,UK,Europe,18.84,0.0942,351.0
2202-Cuyxz,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,84.85,84.85,Yes,UK,Europe,22.28,0.1114,67.88
5995-Oiglp,Male,0,No,No,12,Yes,No,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,No,Mailed Check,56.65,654.85,Yes,Canada,North America,23.24,0.1162,543.84
8421-Wzoow,Female,1,Yes,Yes,57,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),95.3,5567.45,No,Canada,North America,74.97,0.7497,6518.5199999999995
6261-Rcvns,Female,0,No,No,42,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),73.9,3160.55,Yes,Australia,Oceania,52.92,0.2646,2483.0400000000004
7951-Qkzpl,Female,0,Yes,Yes,33,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,24.5,740.3,Yes,Canada,North America,27.08,0.1354,646.8000000000001
1414-Yadcw,Male,0,Yes,No,70,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Two Year,No,Bank Transfer (Automatic),84.6,5706.2,No,India,Asia,79.97,0.7997,7106.4
8756-Rddlt,Female,0,No,No,68,No,No Phone Service,Dsl,No,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,44.95,3085.35,No,Australia,Oceania,59.79,0.5979,3667.9200000000005
2862-Pfnik,Male,0,No,Yes,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,24.7,24.7,No,USA,North America,6.88,0.0688,29.639999999999997
5816-Qvhrx,Female,0,No,No,37,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),100.3,3541.4,No,Singapore,Asia,58.13,0.5813,4453.32
4430-Yhxgg,Female,0,No,Yes,4,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,25.45,84.2,No,India,Asia,8.94,0.0894,122.16
6888-Sbyai,Male,0,No,No,1,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,50.7,50.7,No,USA,North America,13.54,0.1354,60.84
7395-Xwzoy,Male,0,No,No,20,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),55.0,1165.55,No,USA,North America,29.03,0.2903,1320.0
7169-Ywamk,Male,0,Yes,Yes,72,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Transfer (Automatic),68.4,4855.35,No,Australia,Oceania,74.05,0.7404999999999999,5909.76
3640-Phqxk,Female,0,No,No,31,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,89.9,2806.9,Yes,UK,Europe,49.63,0.24815,2229.52
6877-Lgwxo,Male,1,Yes,No,18,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,78.55,1422.65,Yes,UK,Europe,34.76,0.17379999999999998,1131.12
6859-Rkmzj,Male,0,Yes,No,11,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),55.05,608.15,No,India,Asia,22.12,0.2212,726.66
2729-Vnvap,Female,0,Yes,Yes,33,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.8,641.35,No,UK,Europe,25.55,0.2555,784.0799999999999
2957-Jirmn,Female,1,No,No,62,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Electronic Check,84.45,4959.15,No,USA,North America,72.91,0.7291,6283.080000000001
2049-Bafnw,Female,0,No,No,1,No,No Phone Service,Dsl,No,No,Yes,Yes,No,No,Month-To-Month,No,Mailed Check,35.9,35.9,No,UK,Europe,9.75,0.0975,43.08
3842-Qtgdl,Male,0,Yes,No,16,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),80.75,1321.3,No,Canada,North America,33.85,0.3385,1550.3999999999999
